id,name,biz_url,street,city,postal_code,state_iso,country_iso,category_id,sub_category_id,description,payment_methods,franchise,updated,plan_id,hide_address,billing_period,is_chain_business,archived_at
162124,Dr. Matthew L. Drake,https://oaevansville.com/matthew-l-drake-m-d/,10455 Orthopaedic Drive,Newburgh,47630,IN,US,8,175,"Matthew Drake, MD is a board-certified orthopedic hand surgeon, joining Orthopaedic Associates in 2018. His early orthopedic career was spent in the US Army where he completed his residency and fellowship training. His 14 years in the Army were highlighted by 2 overseas tours in Iraq, and the privilege of caring for our wounded service members. Dr. Drake gained great experience in managing highly complex traumatic injuries sustained in overseas conflicts. Dr. Drake is an expert in problems of the hand and upper extremity. He manages a full spectrum of conditions ranging from carpal tunnel syndrome to complex limb reconstruction after trauma in all age groups. He listens to every patient carefully to gain an understanding of individual needs, and then develops a tailored treatment plan. He enjoys involving the patient and his team in every step of the decision-making process to help patients achieve their desired goals.",{},f,f,23,t,1,f,30/03/19
123135,Cable Guys Inc,https://www.thecableguysinc.com,194 Woehrle Ave,Staten Island,10312,NY,US,13,511,"telephone cable ,computer cable, voice cable, data cable, security camera installation, phone system installation, ESI phonesystem telephone cable ,computer cable, voice cable, data cable, security camera installation, phone system installation, ESI phonesystem telephone cable ,computer cable, voice cable, data cable, security camera installation, phone system installation, ESI phonesystem Insured, FOO, 19 Years of Experience",{},f,f,23,t,1,f,30/03/19
124032,Anvil Excavating LTD,https://www.anvilexcavating.com,13924 Harris Rd,Pitt Meadows,V3Y 2T3,BC,CA,9,225,"A locally owned and operated company providing quality services to local and surrounding areas. We pride ourselves on customer service, satisfaction is always guaranteed. Call today to see what we can do for you!",{},f,f,23,f,1,f,30/03/19
124059,"Retaining Walls, INC",https://www.retainingwallsinc.com/,11625 Dover Hill Dr,Saint Louis,63128,MO,US,8,215,"A locally owned and operated company providing quality services to local and surrounding areas. We pride ourselves on customer service, satisfaction is always guaranteed. Call today to see what we can do for you!",{},f,f,23,f,1,f,30/03/19
141370,Roger Marcy Builders LLC,http://rogermarcybuilders.com/,3227 Lorrimar Lane,Saugatuck,49453,MI,US,9,623,"Roger Marcy has been building dream homes and exceptional business spaces in western Michigan for over 10 years. After working for other custom builders doing trim carpentry and framing for 5 years, he decided to go into business for himself. He purchased a 1/2 acre lot with water access and built a story and a half 3 bedroom, 2 bath, open concept home with a loft on speculation. It sold less than two weeks after it was finished. Since then, fifteen more homes and condominiums have been sold on speculation. Building on speculation quickly taught him to find the best value for the highest quality on all products and services. The size of the project never mattered, the quality was always top priority. Because of the standards set for the business, early on his reputation grew and so did the demand for his services. As you see by visiting the portfolio page, many challenging and extraordinary dream homes have been delivered in the past ten years!",{},f,f,23,t,1,f,30/03/19
163180,iFixScreens Massapequa,https://ifixscreens.com/locations/massapequa-park-location/,4880 Sunrise Highway,Massapequa Park,11762,NY,US,11,308,"FAST, AFFORDABLE IPHONE, SAMSUNG, SMARTPHONE, TABLET, LAPTOP, GAME CONSOLE, AND GADGET REPAIR. LET US FIX YOUR BROKEN DEVICE Gadgets have become major part in our professional, personal, and school life. When the inevitable happens and you break your phone, tablet, or laptop, You want an expert tech to repair it. iFixScreens Techs are highly experienced in electronics repair and will have you get back to enjoying your precious device as quickly as possible.","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,30/03/19
168326,iFixScreens The Avenues Jacksonville,https://ifixscreens.com/locations/the-avenues-location/,The Avenues 10300 Southside Blvd,Jacksonville,32256,FL,US,11,308,"Broken Smartphone, Tablet, or Computer? iFixScreens The Avenues in Jacksonville, Florida offers iPhone Repair, iPad Repair, Smartphone Repair, Drone Repair, PC & Mac Repair Services. Our store carries a range of accessories and protection plans for your gadgets. We carry refurbished smartphones, tablets, and computers. Get prepaid wireless plans to save you money on your wireless bill, pay your bills and refill your prepaid plans with gadget repair experts at iFixScreens The Avenues in Jacksonville, Florida. Come see us today!",{},f,f,23,f,1,f,30/03/19
124072,TRM HVAC Systems,https://www.trmhvacsystems.com/,13525 Los Coches Rd E,El Cajon,92021,CA,US,9,235,"A locally owned and operated company providing quality services to local and surrounding areas. We pride ourselves on customer service, satisfaction is always guaranteed. Call today to see what we can do for you!",{},f,f,23,f,1,f,30/03/19
124519,B2 Services Inc,https://www.b2services-inc.com,3625 West Pacific Ave,Burbank,91505,CA,US,13,342,"A locally owned and operated company providing quality services to local and surrounding areas. We pride ourselves on customer service, satisfaction is always guaranteed. Call today to see what we can do for you!","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,30/03/19
143333,Royal Construction Inc,http://royalci.co/,3719 Findlay Ln,Longmont,80503,CO,US,9,248,"Licensed and insured, family owned and operated company with over 20 years of experience specializing in masonry contracting, brick work, stone work, block work, concrete services, patio building, chimney repair, tuck pointing. flag stones pavers and roofing contracting.",{},f,f,23,t,1,f,30/03/19
168311,iFixScreens 5th Ave Brooklyn,https://ifixscreens.com/locations/5th-ave-location/,129 5th Ave,Brooklyn,11217,NY,US,11,308,"Broken Smartphone, Tablet, or Computer? iFixScreens 5th Ave in Brooklyn, New York offers iPhone Repair, iPad Repair, Smartphone Repair, Drone Repair, PC & Mac Repair Services. Our store carries a range of accessories and protection plans for your gadgets. We carry refurbished smartphones, tablets, and computers. Get prepaid wireless plans to save you money on your wireless bill, pay your bills and refill your prepaid plans with gadget repair experts at iFixScreens 5th Ave in Brooklyn, New York. Come see us today!",{},f,f,23,f,1,f,30/03/19
168314,iFixScreens Williamsburg,https://ifixscreens.com/locations/williamsburg-location/,196 Broadway,Brooklyn,11211,NY,US,11,308,"Broken Smartphone, Tablet, or Computer? iFixScreens Williamsburg in Brooklyn, New York offers iPhone Repair, iPad Repair, Smartphone Repair, Drone Repair, PC & Mac Repair Services. Our store carries a range of accessories and protection plans for your gadgets. We carry refurbished smartphones, tablets, and computers. Get prepaid wireless plans to save you money on your wireless bill, pay your bills and refill your prepaid plans with gadget repair experts at iFixScreens Williamsburg in Brooklyn, New York. Come see us today!",{},f,f,23,f,1,f,30/03/19
141046,CENTRAL CAB COMPANY,http://centralcabco.com/,201 Southern Magnolia Lane,Sanford,32771,FL,US,10,291,"Airport Transportation- Arrive in stye or travel back home comfortably. Our reliable drivers will always be there on time in a safe, clean, licensed and insured vehicle. Theme Parks/ Attractions- Enjoy the day with your family or friends without having to worry about driving. Take in the scenery and enjoy the parks. Local/ Out of Town- Whether you are traveling down the street, or a few cities away, we've got you covered. Take the hassle out of traveling. Call to schedule 407-484-5363 We are available 24/7",{},f,f,23,t,1,f,30/03/19
161222,Industrial Contractor Services,http://industrialcontractorservices.com/,10 9th Ave #23,Longmont,80501,CO,US,9,623,"LAND RENOVATION Lot and land clearing of trash/vegetation ​ Grading (excavation/bobcat/bump truck) ​ Outside plumbing and sewer repair ​ STRUCTURAL SERVICES ​ Egress Windows & Stairs, Window Wells Complete Concrete Services Concrete Core Drilling Wall Sawing Light/Heavy Demolition Selective Excavation & Compaction Mini ex, Bobcats, Heavy Machinery Asphalt Pavement",{},f,f,23,t,1,f,30/03/19
146581,Double P Construction,http://www.doublepconstruction.com,2701 E Oakland Blvd Suit C,Fort Lauderdale,33306,FL,US,11,485,"Double P Construction of Fort Lauderdale, Florida is a licensed and insured, family owned and operated company with over 35 years of experience in the design, development and construction industry. Offering management expertise. Double P philosophy: Perseverance & Perfection. Has propelled their expertise in both the Residential and Commercial sectors. Double P has persevered to become one of Florida's finest General Contractors as well as Shell Contractors. Double P is qualified to construct projects of any scale and size. Double P strives for perfection in every project. The detail- oriented staff and philosophy of continued improvement help ensure the the clients are completely satisfied.",{},f,f,23,f,1,f,30/03/19
151085,Jaden Tile Company,http://www.jadentile.com/,1754 W 1020 N,Saint George,84770,UT,US,9,1750,"We specialize in natural stone and ceramic tile installation. We also install anything from backsplashes to floors, showers, tub walls, entryways or countertops and we use a wide range of different tile material such as ceramic, porcelain, or clay. We always prep the area, clean it and make sure it is dust-free, then spread the thinset onto the floor and install the new tile.",{},f,f,23,t,1,f,30/03/19
158110,Affordable Roofing,http://affordableroofingma.com/,33 Forge Hill Rd,Franklin,2038,MA,US,11,485,"Affordable Roofing has been serving the Franklin, MA area for many years. We specialize in roof repairs, reroofing, and complete roof overhauls. Affordable roofing is here to help you in a timely manner with FREE ESTIMATES and excellent customer service.",{Cash},f,f,23,f,1,f,30/03/19
170177,Gateway Vape And Tobacco,,3969 SAINT CHARLES PKWY,Waldorf,20602,MD,US,16,474,"Gateway Vape And Tobacco licensed and insured, family owned and operated, with over 15 years of experience, specialize,Vaporizer store, Tobacco shop, pipes smoke, glassware smoke, hookah, walk in humidor.","{Visa,""American Express"",""Master Card"",Cash,Cheque}",f,f,23,f,1,f,30/03/19
146139,DT Contracting LLC,http://dtcontractingllc.com/,1338 Route 259,Ligonier,15658,PA,US,9,1733,"Licensed and insured, family owned and operated contracting company with over 5 years of experience specializing in snow removal services, excavating services, landscaping services and grading services.",{},f,f,23,t,1,f,30/03/19
151598,"EL RAY STUCCO LLC,",http://www.elrey.com/,13th RD 3403,Farmington,87401,NM,US,9,248,"The Parex USA team takes pride in the development of innovative products and services for the construction industry. Architects, specifiers, contractors and building owners recognize that Parex USA offers the right selection of innovative product for any size project or challenge. Customer Focused Each new product development is refined to achieve results that are expected from the experienced craftsmen that use them. Our innovations derive from a foundation where products are simple to use, environmentally friendly, durable and trusted since 1926.",{},f,f,23,t,1,f,30/03/19
165803,DOLPHIN CONNECTION,http://dolphinconnectiontexas.com/,84 Bayshore Dr,Ingleside,78362,TX,US,10,594,"DOLPHIN CONNECTION is a licensed and insured, family owned operated company, specializing in DOLPHIN WATCH DOLPHINS INTERACTION WITH DOLPHINS, boat tour dolphin watching, boat tours, close encounters, sea tour, interaction with dolphins, wild dolphins, small boat tour",{},f,f,23,f,1,f,30/03/19
167885,Sustainawell,https://www.sustainawell.com,2000 Oak Tree Blvd,Independence,44131,OH,US,8,214,"Sustainawell is a healthy lifestyle program designed to get to the root of the weight struggles. It is not the food that is the issue, but how we manage the food, emotions and what we tell ourselves. Through a variety of events, coaching sessions, and workshops, you will discover a healthy and sustainable way of living that will leave you looking and feeling better than ever. Call (440) 552-6540 to start your sustainable health journey today. Sustainawell offers on-site visits to your home and office as well as Internet based services where we use different electronic tools to communicate and stay on top of your new healthy living",{},f,f,23,t,1,f,30/03/19
145085,Jason Walker DDS - Advanced Family Dentistry,http://jasonwalkerdds.com/,804 S Pine St,Stillwater,74074,OK,US,8,173,"Stillwater's Advanced Family Dentistry office is a family owned and operated dental office, led by Dr. Jason Walker. Dr. Walker, licensed and insured for more than 14 years, cares for your entire family and would love to earn your trust and respect as your Stillwater family dental office. Dr. Walker treats children to seniors, and services include dental implants, family dentistry, dental crowns, teeth whitening, extractions, root canals, dentures, bridges, mouth guards, snore devices, etc.","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,1,f,30/03/19
125277,Volvo of Fort Washington,https://www.volvofw.com/,115 North Bethlehem Pike,Fort Washington,19034,PA,US,3,86,"If there's one thing at Volvo Cars of Fort Washington we love more than the lineup of new and used vehicles in our Fort Washington, PA showroom, it's the excitement we get out of helping Philadelphia, Montgomery County, Bucks County and Delaware County drivers find their match. We take the time to explore the features that are important to you and our knowledgeable staff is here to answer all of your questions. But what would buying a new car be without a test drive first? Visit Volvo Cars of Fort Washington where we'll get you in a luxury car on the Fort Washington, PA roads that is perfectly suited to your needs. For more information, visit our website today.",{},f,f,23,f,1,f,20/09/19
170017,Hadley Nail Spa,,207 Russell St,Hadley,1035,MA,US,4,111,"Hadley Nail Spa licensed and insured, family owned and operated , with over 10 years of experience, specializing in nail Salon, manicure, Pedicure, artificial nails, Nail and spa dipping orchid8906@icloud.com",{},f,f,23,f,1,f,30/03/19
162255,Atlas Properties,http://www.atlasproperties.com/,37 Fairfield Street,Boston,2116,MA,US,14,377,"Discover first hand why are clients give us such great reviews. Our attention to detail, Local Real Estate knowledge and Expertise in negotiating skills gives our clients unparalleled satisfaction. Atlas Properties specializes in Buying, Selling and Leasing condos and Single family homes in all of metro Boston, Cambridge & Brookline MA. With an extensive database of homes, apartments and condos and we are committed to finding you the perfect place to call home! Our high quality service coupled with sophisticated online technology will make your Boston Real Estate search simple and successful!",{},f,f,23,f,1,f,20/09/19
169791,Integrity Accounting,http://www.integrityaccountinggroup.com/,28 Schenck Parkway,Asheville,28803,NC,US,13,337,"Integrity Accounting is located in Asheville, NC, and has been servicing all of Asheville and the surrounding areas since 2014. We specialize in Accounting Services, Bookkeeping Services, Payroll Services, Tax Preparation Services, Financial Planning, Tax Returns, Business Consultation & more. With our motto ""Strength in Numbers!"" Integrity Accounting is dedicated to helping our clients efficiently plan and manage their finances to meet goals and increase personal wealth. Our team of professionals have years of experience in the industry and are committed to providing our clients with quality service. Your customer satisfaction is our number one priority! Contact us today for more information!","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,t,1,f,20/01/20
170018,"Gatewood Solutions, LLC",https://www.gatewoodsolutionsllc.com,101 Duncan Ave,Oak Hill,25901,WV,US,9,268,"Gatewood Solutions, LLC, proudly serves its customers with pride, integrity and attention to the details that matter most to you. This is one of the many things that sets us apart from the rest. We are locally owned and operated. Give us a call today!","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,t,1,f,20/01/20
149667,Mike Huddleston Roofing Systems,http://mhhroofing.com,3401 Walden Trl,Arlington,76016,TX,US,9,263,"Mike Huddleston Roofing Systems is a local Texas area based roofing company that has been in business since 1978. As one of the premiere roofing contractors in the Dallas - Fort Worth Metroplex, we choose to use only top quality roofing products and services techniques. We have aligned ourselves with the top roofing material manufacturers and suppliers. Our team of experienced professionals will help in determining the best possible solution be it repairs or replacement along with assistance working with your insurance company. We understand that protecting your investments with a dependable roofing system, requires your comfort and confidence in the contractor you choose. Our focus is to exceed your expectations.",{Cash},f,f,23,t,1,f,13/12/19
168852,Delroy Custom Woodwork,https://www.delroycustomwoodwork.com/,5750 Columbia Circle #3,West Palm Beach,33407,FL,US,9,503,"Delroy Custom Woodwork is a Woodworker & Cabinet Maker located in West Palm Beach, Fl that specializes in Woodworking, Custom Woodwork, Cabinet Installation, Custom Kitchen Cabinets, Custom Bathroom Cabinets, Custom Carpentry & more!",{Cash},f,f,23,f,1,f,20/09/19
151413,"United Site Services, Inc.",https://www.unitedsiteservices.com/locations/va/aldie/41096-john-mosby-hwy/,41096 John Mosby Hwy,Aldie,20105,VA,US,20,1767,"United Site Services is the trusted local source for portable restrooms, temporary fence, portable restroom trailers, roll off dumpsters and other site services. Whether you are running a construction project, planning a special event or managing an industrial facility, our team at United Site Services has the resources and experience to help you get the job done. Contact us today for a free quote at your upcoming project or event!","{""Master Card"",Visa,""American Express"",Cash,Cheque}",f,f,23,f,1,f,24/10/19
166395,Hamilton's Cleaning Care,http://hamiltonscleaningcare.1.uslocaldirectory.com/,3750 Walnut Park Way,Hemet,92544,CA,US,13,362,"Hamilton’s Cleaning Care is the solution for anyone who is looking for a reliable Cleaning services that is available at affordable rates. Based in Hemet CA , we are prepared to take care of all your commercial needs, whether you require a thorough office cleanup or a regular property cleaning. Our company also does home maintenance, garage cleaning, and janitorial work. Do not hesitate, call us!.",{Cash},f,f,23,f,1,f,27/04/20
161509,Top Flight Dj's,https://www.topflightdj.com/,500 Declark St,Beaver Dam,53916,WI,US,6,147,"Your party is guaranteed to be a hit if you put TOP FLIGHT DJ'S in charge of the music. For many years now, I have been encouraging people to have fun, dance, and bring down the house. I always find the right sound for weddings, birthday parties or business events. My repertoire ranges from DANCE, COUNTRY, RAP, ROCK, R&B, MEXIACN/TEJANO,AND WHAT EVER ELSE YOU MAY WANT. I mainly deejay in BEAVER DAM and the surrounding areas.","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,1,f,27/04/20
107226,East Suburban Sports Medicine Center Penn Township,https://essmc.com/,Leverington Office Complex 3520 Route 130,Irwin,15642,PA,US,8,217,"ESSMC is your resource for all your rehabilitative needs. Physical therapy is provided for non-surgical and post-surgical conditions. Non-surgical conditions include post-fracture care, tendinitis/bursitis, sprains/strains to ligaments, joints or muscles, and injuries to the neck and back. Post-surgical conditions include (but are not limited to) rotator cuff repairs, total joint replacements, ligament reconstructions and spinal surgery. Occupational Therapy is provided primarily for injuries affecting the upper extremities and care focuses on restoring function for activities of daily living. Our Athletic Training services focus on caring for the school-age athlete at the Plum, Gateway and Franklin Regional school districts. We also provide coverage on a contract basis for other organized sporting events such as volleyball tournaments, tennis clinics, football and lacrosse camps and many more.",{},f,f,23,f,1,f,09/10/19
107217,East Suburban Sports Medicine Center Monroeville,https://essmc.com/,2571 Mosside Boulevard,Monroeville,15146,PA,US,8,217,"ESSMC is your resource for all your rehabilitative needs. Physical therapy is provided for non-surgical and post-surgical conditions. Non-surgical conditions include post-fracture care, tendinitis/bursitis, sprains/strains to ligaments, joints or muscles, and injuries to the neck and back. Post-surgical conditions include (but are not limited to) rotator cuff repairs, total joint replacements, ligament reconstructions and spinal surgery. Occupational Therapy is provided primarily for injuries affecting the upper extremities and care focuses on restoring function for activities of daily living. Our Athletic Training services focus on caring for the school-age athlete at the Plum, Gateway and Franklin Regional school districts. We also provide coverage on a contract basis for other organized sporting events such as volleyball tournaments, tennis clinics, football and lacrosse camps and many more.",{},f,f,23,f,1,f,09/10/19
107229,East Suburban Sports Medicine Center Plum,https://essmc.com/,"1813 Golden Mile Highway, Suite 200",Pittsburgh,15239,PA,US,8,217,"ESSMC is your resource for all your rehabilitative needs. Physical therapy is provided for non-surgical and post-surgical conditions. Non-surgical conditions include post-fracture care, tendinitis/bursitis, sprains/strains to ligaments, joints or muscles, and injuries to the neck and back. Post-surgical conditions include (but are not limited to) rotator cuff repairs, total joint replacements, ligament reconstructions and spinal surgery. Occupational Therapy is provided primarily for injuries affecting the upper extremities and care focuses on restoring function for activities of daily living. Our Athletic Training services focus on caring for the school-age athlete at the Plum, Gateway and Franklin Regional school districts. We also provide coverage on a contract basis for other organized sporting events such as volleyball tournaments, tennis clinics, football and lacrosse camps and many more.",{},f,f,23,f,1,f,09/10/19
107221,East Suburban Sports Medicine Center Murrysville,https://essmc.com/,4115 William Penn Highway,Murrysville,15668,PA,US,8,217,"ESSMC is your resource for all your rehabilitative needs. Physical therapy is provided for non-surgical and post-surgical conditions. Non-surgical conditions include post-fracture care, tendinitis/bursitis, sprains/strains to ligaments, joints or muscles, and injuries to the neck and back. Post-surgical conditions include (but are not limited to) rotator cuff repairs, total joint replacements, ligament reconstructions and spinal surgery. Occupational Therapy is provided primarily for injuries affecting the upper extremities and care focuses on restoring function for activities of daily living. Our Athletic Training services focus on caring for the school-age athlete at the Plum, Gateway and Franklin Regional school districts. We also provide coverage on a contract basis for other organized sporting events such as volleyball tournaments, tennis clinics, football and lacrosse camps and many more.",{},f,f,23,f,1,f,09/10/19
169343,Native Experience,https://www.nativeexperienceatx.com/,602 E 4th St,Austin,78701,TX,US,10,284,"Here at Native Experience, we offer a truly unique experience for anybody who wants to discover the world of Austin for themselves. Instead of a gimmicky tour that scarcely scratches the surface of Austin, we offer something that will give you a real glimpse of what this city is all about.","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,23/12/19
157109,Wreck O Mended,https://wreckmend.com/,1925 N Broad St,Globe,85501,AZ,US,3,1759,"Welcome to our family owned COLLISION REPAIR shop. Here you will find highly organized and detail-oriented collision repair & claims specialists with sizable experience . Over 40+ years of repair experience, good standing in community. Quality repair with fast service.","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,1,f,27/04/20
150102,Rock N Wall Of Texas,https://www.rocknwalltx.com/,220 Private Sharon Rd,Orange Grove,78372,TX,US,6,154,"Rock n Wall specializes in bringing the fun to your location. We do personal parties, church events, festivals, company picnics, etc... All our equipment is fully insured and inspected by the state every year. Our equipment is of the best quality manufactured in the United States. We not only have Rock Walls, but also have mechanical bull, bungee trampoline, inflatable games, dunk tank, and generators for rent. You can veiw our games at www.rocknwalltx.com",{},f,f,23,t,1,f,27/04/20
168900,Wade Construction,https://www.wadeconstructionmt.com,81 Monday Drive,Miles City,59301,MT,US,9,623,"Wade Construction is a General Contractor, Custom Home Builder, Kitchen Remodeler, Bathroom Remodeler, Dry Wall Contractor & Flooring Contractor located in Miles City, MT and has been servicing all of Miles City and the surrounding areas for many years. We specialize in Bathroom Remodeling, Kitchen Remodeling, Basement Remodeling, Drywall Repair, Flooring Installation, Commercial Construction, Residential Constructions, Home Additions, Home Improvements, Garage Remodeling & more. Here at Wade Construction, our mission is to always provide quality Construction Services at an affordable price. The success of our company is due to the dedication we provide to our customers. No matter the job, customer satisfaction is always our number one priority! Contact us or check out our website for more information!",{Cash},f,f,23,t,1,f,20/09/19
149870,Footies Chimney Sweep,https://www.footeschimneysweep.com/,4 Wiley St,Gloucester,1930,MA,US,9,561,"Based in Gloucester, Massachusetts, Footies Chimney Sweep has all your chimney needs covered. Though we specialize in cleaning and sweeping, there's nothing we can't do! In fact, we can tackle complex masonry repairs, inspections, relining projects, and more to keep your chimney in a like-new condition for years to come. As an added bonus, we do all work at reasonable rates.",{Cash},f,f,23,f,1,f,27/04/20
168634,Sykes Pressure Cleaning,http://www.sykespressurecleaning.com/,4140 SW 186th Way,Hollywood,33029,FL,US,9,470,"Sykes Pressure Cleaning is a Residential & Commercial Power Washing service located in Hollywood, FL that specializes in Roof Cleaning, Deck Power Washing, Hardscape Power Washing, Driveway Power Washing, Patio Pressure Washing, Sidewalk Power Washing, House Washing & more!","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,t,1,f,17/06/19
146145,Kool Flix,https://www.koolflix.com/,20 Grand Ave Suite E,Greenville,29607,SC,US,13,370,"KOOLFLIX- video production of Greenville, South Carolina specializes in creating high-impact videos for television broadcast and web marketing campaigns. Our services include HD video production and video editing, 2D and 3D logo animation, motion graphics & video compositing, corporate videos, television commercials, social media videos and website videos. We also produce independent films, documentaries and music videos. Our experienced team brings the ideal combination of creative video content and targeted marketing distribution. We have a video production studio located in the heart of Greenville, SC. We have the ability to shoot on a large, indoor green screen, or in a spacious 1500 square foot studio. We write scripts, create storyboards, produce voice-overs, shoot video, edit video and deliver quickly.","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,1,f,27/04/20
159837,Fashion Photographer James Jackson,http://www.philadelphiafashionphotography.com,1239 South 15th St.,Philadelphia,19107,PA,US,13,1746,"Photography as both an art form and a communications tool is more important in the age of digital and wireless than at any other time in history. We now increasingly turn to the instant reception of information allowed by the visual representation of thoughts and ideas rather than trying to communicate those same thoughts through words- James Jackson has been communicating his message through photography since 1995 in a professional and artistic manner. Currently, James is expanding his portfolio with lifestyle, editorial fashion, and beauty photography, and is working with major fashion and catalog clients. James’ freelance photography experiences encompass both studio and location shooting.",{},f,f,23,t,1,f,22/10/19
166876,Nadin Fashion Alteration,https://www.nadinfashionalteration.com/,130 W 57th St #2e,New York,10019,NY,US,11,320,"I don’t think I could ever be anyone else but a tailor. Both my mother and grandmother were tailors, and I learned how to hold a sewing needle before learning how to read. I spent the majority of my childhood making dresses for dolls and now I have the pleasure of making dresses, among many other things, for women. I received a diploma in women’s fashion design and for the last 30 years have been doing my passion as a job. The most enjoyable moments of my job is when after finishing a garment, I see the happy eyes of the client. There is nothing I love more than fulfilling people’s dreams and customer satisfaction is my number one priority. -Nadin","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,29/03/19
165542,SEO Vineyard,https://seovineyard.com,1301 Aviara Place,Gibsonia,15044,PA,US,13,544,SEO Vineyard is a Pittsburgh SEO company founded in 2016 by Connor Grieb. SEO Vineyard works directly with businesses in Pittsburgh to improve their overall marketing strategy. Our goal is to increase our client’s presence by providing the most relevant content to your customers as well as the Google Bots.,{},f,f,23,f,1,f,13/12/19
132211,King Law Offices,https://kinglawoffices.com/,26 E. Main St. Suite #2 & #3,Brevard,28712,NC,US,13,346,"When facing a legal issue, you need an experienced lawyer you can trust and a legal team focused on providing quality services. Our team will gladly listen to any of your concerns. We will work on your behalf to give you an array of options for resolution of your legal issue, and ensure your best interests are protected. At King Law Offices, it is our goal to provide access to anyone who needs a lawyer in North Carolina and South Carolina, so they can receive the attorney services they need","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,06/01/19
158849,Allure Hair And Beauty,https://www.allurehairandbeautypeabody.com/,243 Andover Street,Peabody,1960,MA,US,1,1789,"Allure Hair and Beauty offers a full suite of hair and beauty services. We specialize in Hair and Eyelash extensions, Wedding/Special Event hair and makeup services as well as Balayage, Brazilian Blowout and Keratin Complex Smoothing Treatments.",{},f,f,23,f,1,f,20/09/19
158814,Brent McCarthy Real Estate,https://www.brentsellsbutte.com/,1350 East Lassen Avenue,Chico,95973,CA,US,14,377,"My goal is to provide the finest Real Estate Services available anywhere, based on the highest standard of ethics, values and an unwavering commitment to client care. In doing so, I will earn the loyalty and trust of both home-sellers and home-buyers who will become lifelong clients and, most importantly, valued friends. I will ALWAYS place the interests of my clients before those of my own! With experience in Mortgage Lending and on the Title and Escrow side, I can prepare my clients upfront about the different circumstances and expectations that occur in a Real Estate transaction.Have a positive day!",{},f,f,23,f,1,f,20/09/19
151415,"United Site Services, Inc.",https://www.unitedsiteservices.com/locations/ca/apple-valley/21615-taos-rd/,21615 Toas Rd,Apple Valley,92307,CA,US,20,1767,"United Site Services is the trusted local source for portable restrooms, temporary fence, portable restroom trailers, roll off dumpsters and other site services. Whether you are running a construction project, planning a special event or managing an industrial facility, our team at United Site Services has the resources and experience to help you get the job done. Contact us today for a free quote at your upcoming project or event!","{""Master Card"",Visa,""American Express"",Cheque}",f,f,23,f,1,f,24/10/19
151452,Don's Johns,https://www.donsjohns.com/,23330 Ridge Rd,Germantown,20876,MD,US,20,1767,"United Site Services is the trusted local source for portable restrooms, temporary fence, portable restroom trailers, roll off dumpsters and other site services. Whether you are running a construction project, planning a special event or managing an industrial facility, our team at United Site Services has the resources and experience to help you get the job done. Contact us today for a free quote at your upcoming project or event!","{""Master Card"",Visa,""American Express"",Cash,Cheque}",f,f,23,f,1,f,24/10/19
132621,King Law Offices,https://kinglawoffices.com,125 S. Lexington Ave,Asheville,28801,NC,US,13,346,"When facing a legal issue, you need an experienced lawyer you can trust and a legal team focused on providing quality services. Our team will gladly listen to any of your concerns. We will work on your behalf to give you an array of options for resolution of your legal issue, and ensure your best interests are protected. At King Law Offices, it is our goal to provide access to anyone who needs a lawyer in North Carolina and South Carolina, so they can receive the attorney services they need","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,06/01/19
132627,King Law Offices,https://kinglawoffices.com,"212 S. Grove Street, Unit F",Hendersonville,28792,NC,US,13,346,"When facing a legal issue, you need an experienced lawyer you can trust and a legal team focused on providing quality services. Our team will gladly listen to any of your concerns. We will work on your behalf to give you an array of options for resolution of your legal issue, and ensure your best interests are protected. At King Law Offices, it is our goal to provide access to anyone who needs a lawyer in North Carolina and South Carolina, so they can receive the attorney services they need","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,06/01/19
132944,Forever Yours Weddings,http://foreveryoursweddings.org,Bayside,Oxnard,93035,CA,US,6,151,"If you are looking for a person who is passionate about what they do, is professional, responsive, flexible with last minute changes, 20 years experience, and wants your day to be everything you want to be, then you have found the person you are looking for to perform your ceremony of your choosing on your very special day. I perform all types of ceremonies from elopement to vow renewal to domestic partner ceremonies to traditional and religious. The bride and groom are welcome to use a pre-written ceremony or create one of their own to suit their needs. I will be there for you every step of the way.",{},f,f,23,f,1,f,27/04/20
